"Elapsed_Time","Cases","Deaths"
0.,0.0127050501014,0.000129643368382
1.,0.0373372900939,0.00103714694705
2.,0.0639141806121,0.0020742938941
3.,0.088676063973,0.00181500715734
4.,0.104881485021,0.00337072757792
5.,0.343684569579,0.00635252505069
6.,0.0762303006083,0.000259286736763
7.,0.268102485813,0.0049264479985
8.,0.21948622267,0.00544502147202
9.,0.273677150653,0.00596359494555
10.,0.615676356444,0.0133532669433
11.,0.401116581772,0.00829717557642
12.,0.519999550578,0.00855646231318
13.,0.485255127852,0.00933432252347
14.,0.41252519819,0.00907503578671
15.,0.463345398596,0.0110196863124
16.,0.353796752313,0.0112789730492
17.,0.392819406196,0.0129643368382
18.,0.338628478213,0.0138718404168
19.,0.264472471498,0.0129643368382
20.,0.0543205713519,0.000648216841908
21.,1.96370810087,0.0327997722005
22.,0.844885831742,0.019705791994
23.,0.278085025178,0.0185390016786
24.,0.284437550229,0.0134829103117
25.,0.263694611288,0.0127050501014
26.,0.243470245821,0.018020428205
27.,0.0652106142959,0.0149089873639
28.,0.0723409995569,0.0162054210477
29.,0.0811567486068,0.000518573473526
30.,0.227653754878,0.026836177255
31.,0.0500423401953,0.0014260770522
32.,0.0781749511341,0.020742938941
33.,0.109548646282,0.0102418261021
34.,0.127309787751,0.00803788883965
35.,0.17618533763,0.00570430820879
36.,0.177092841209,0.00751931536613
37.,0.245155609609,0.00894539241833
38.,0.305699062644,0.00713038526098
39.,0.251119204555,0.011538259786
40.,0.328516295479,0.00972325262861
41.,0.29558687991,0.0121864766279
42.,0.35807498347,0.0121864766279
43.,0.505868423425,0.0145200572587
44.,0.523370278156,0.0127050501014
45.,0.515202745948,0.0316329818851
46.,0.488236925325,0.024113666519
47.,0.652235786327,0.0355222829365
48.,0.942896218239,0.0457641090387
49.,0.321256266849,0.0136125536801
50.,2.18449075723,0.088676063973
51.,1.41324235873,0.0538019978783
52.,1.47171151787,0.0805085317649
53.,1.82550827018,0.0889353507097
54.,2.02438119728,0.100992183969
55.,2.3035033694,0.10734470902
56.,3.60382635427,0.147015579745
57.,3.81903434578,0.185649303522
58.,4.19487047072,0.217022998671
59.,4.07469106823,0.215078348145
60.,5.48832235706,0.241784882032
61.,5.14411921401,0.274584654232
62.,6.43394108604,0.332664883267
63.,8.03749990955,0.361575354416
64.,8.2582825659,0.418488793136
65.,8.73990767944,0.44778819439
66.,7.70224215891,0.424322744713
67.,8.07004039501,0.474105798171
68.,9.73906911956,0.586636241926
69.,9.73855054608,0.60958311813
70.,10.4430326099,0.800418156388
71.,10.7292851673,0.752450110086
72.,13.1572461703,0.754394760612
73.,9.68565605178,0.618139580443
74.,9.45527978617,0.672978725268
75.,10.5073357206,0.946396589185
76.,11.0207234594,0.839181523534
77.,10.9219352127,0.922671852771
78.,12.4936017676,0.916578614457
79.,10.34489258,0.775008056185
80.,9.74477342777,0.724317499148
81.,9.15800754247,0.699166685682
82.,7.63236438336,0.842941181217
83.,10.3537083291,1.06216811715
84.,12.5225122387,1.2476877773
85.,11.3494990416,1.29902655118
86.,10.0561767986,0.737411479354
87.,10.8407784641,0.717446400623
88.,9.18912195088,0.640697526541
89.,11.5103864618,0.907244291934
90.,8.08598652932,0.78343487513
91.,11.0806186956,1.0152372178
92.,13.2015842023,0.816882864172
93.,11.1533486252,0.737281835986
94.,9.68811927578,0.479421176275
95.,9.11250272017,0.599341292028
96.,9.67580315579,0.776045203132
97.,10.0458053291,1.35931071748
98.,8.1623464733,0.745449368194
99.,11.2700276568,0.682183404424
100.,10.8337777222,0.668700494112
101.,10.2918684423,0.474754015013
102.,9.89515973509,0.527259579208
103.,10.3242792844,0.739226486511
104.,12.0114580805,0.854609084371
105.,11.7167787042,0.743634361036
106.,11.9720464966,0.691128796842
107.,11.1421992956,0.572116184668
108.,10.0719932896,0.44052816576
109.,9.82761554016,0.46943863691
110.,10.9485121032,0.730410737462
111.,11.0278538446,0.678423746741
112.,12.3349182847,0.67686802632
113.,12.9881912179,0.680368397266
114.,11.8910193913,0.53348246089
115.,10.3133892415,0.441306025971
116.,11.4504912256,0.427304542186
117.,12.3872942055,0.622806741705
118.,12.8321006024,0.626177469283
119.,13.7359741668,0.623454958547
120.,14.052433629,0.678812676846
121.,12.9053491055,0.510405941318
122.,12.6079472185,0.384003657146
123.,11.3370532782,0.152071671112
124.,12.259725131,0.547224657938
125.,13.2448850873,0.671034074743
126.,15.1884984661,0.606601320657
127.,14.9516400321,0.591044116451
128.,17.4684067425,0.552151105937
129.,13.992279106,0.377132558622
130.,69.7657636874,1.17936572217
131.,-42.3731570953,-0.114345450913
132.,16.9051063068,0.73857826967
133.,16.1211528582,0.672719438532
134.,13.1073334735,0.484736554379
135.,20.3702142569,0.627862833072
136.,15.2787302505,0.390485825565
137.,14.1837623611,0.491607652903
138.,16.0451818444,0.637067512227
139.,16.4946554025,0.617750650338
140.,19.8782176739,0.681535187582
141.,15.3395329903,0.51027629795
142.,17.3487459134,0.562911505513
143.,17.2975367829,0.43171241671
144.,17.3499127038,0.496923031006
145.,18.1533126576,0.879759897837
146.,22.8742759172,0.683739124844
147.,18.0529686905,0.651846856222
148.,22.6223788525,0.78097165113
149.,16.6630621381,0.577431562771
150.,20.875953037,0.504571989741
151.,18.7592657614,0.494459807007
152.,21.3848032579,0.701759553049
153.,21.6854462292,0.669996927796
154.,23.2158861929,0.850460496583
155.,24.8452440467,0.63123356065
156.,23.0478683875,0.5871548154
157.,21.4821654276,0.412654841558
158.,20.2217726002,0.468271846594
159.,22.5186641578,0.745190081457
160.,28.2802747354,0.642642177067
161.,22.6717729758,0.659625458325
162.,26.4611189902,0.495626597323
163.,24.8994349747,0.730281094093
164.,23.6835098227,0.455437153124
165.,22.1054907427,0.491478009534
166.,27.1589892422,0.791472763969
167.,27.3865133538,0.687758069264
168.,29.4049309561,0.70733421789
169.,29.7147786065,0.685165201896
170.,28.3982502006,0.639012162753
171.,24.8633941183,0.517277039842
172.,24.989277829,0.507424143845
173.,28.4677390461,0.724187855779
174.,29.9097622326,0.712519952625
175.,32.4192689143,0.750246172824
176.,32.4112310255,0.856553734897
177.,30.2406121087,0.751672249876
178.,28.3711547366,0.523110991419
179.,25.3906536975,0.481754756906
180.,31.6552805445,0.849941923109
181.,36.7006115118,0.908151795513
182.,36.3727434331,1.29072937561
183.,29.2166887852,0.8114378427
184.,40.2523212319,0.633437497912
185.,26.6562322597,0.53270460068
186.,29.6312882773,0.702018839786
187.,26.0378333925,0.690999153474
188.,45.0023246061,0.990345691066
189.,34.531418672,0.798992079335
190.,38.4235718775,0.813252849857
191.,33.445007245,0.728725373673
