"Elapsed_Time","Cases","Deaths"
1.,0,0
2.,0,0
3.,0,0
4.,0,0
5.,0,0
6.,0,0
7.,0,0
8.,0,0
9.,0,0
10.,0,0
11.,0,0
12.,0,0
13.,0,0
14.,0,0
15.,0,0
16.,0,0
17.,0,0
18.,0,0
19.,0,0
20.,0,0
21.,0,0
22.,0,0
23.,0,0
24.,0,0
25.,0,0
26.,0,0
27.,0,0
28.,0,0
29.,0,0
30.,0,0
31.,0,0
32.,0,0
33.,0,0
34.,0,0
35.,0,0
36.,0,0
37.,0,0
38.,0,0
39.,0.0506425860495,0
40.,0,0
41.,0.405140688396,0
42.,0.151927758148,0
43.,-0.202570344198,0
44.,1.87377568383,0
45.,-0.759638790742,0
46.,0.303855516297,0
47.,-0.253212930247,0
48.,0.810281376792,0
49.,3.08919774902,0
50.,-0.759638790742,0
51.,0.557068446544,0.101285172099
52.,5.2161863631,-0.0506425860495
53.,1.41799240939,0.303855516297
54.,25.5238633689,-0.202570344198
55.,2.53212930247,0
56.,105.387221569,0.759638790742
57.,3.79819395371,-0.506425860495
58.,23.0423766525,0.506425860495
59.,34.5888862718,1.97506085593
60.,51.0477267379,-0.810281376792
61.,-14.8889202985,0.557068446544
62.,18.383258736,1.16477947914
63.,95.0054914288,1.26606465124
64.,-1.87377568383,2.12698861408
65.,27.0937835365,2.98791257692
66.,-14.9902054706,1.82313309778
67.,-11.293296689,0.810281376792
68.,109.134772937,4.00076429791
69.,-53.4279282822,2.98791257692
70.,22.4346656199,2.07634602803
71.,97.3856929731,6.58353618643
72.,18.4845439081,3.44369585136
73.,-76.9260882092,-1.82313309778
74.,-34.0318178252,-2.78534223272
75.,-30.1323386994,12.7619316845
76.,158.308723991,-0.607711032594
77.,-23.7007302712,1.01285172099
78.,-7.54574532137,0.0506425860495
79.,-95.7651302196,-2.02570344198
80.,-33.9811752392,-0.101285172099
81.,-65.3795785899,-4.30461981421
82.,28.1066352575,5.62132705149
83.,210.825085724,-0.455783274445
84.,-111.261761551,123.567909961
85.,-118.047868081,-46.3886088213
86.,213.154644682,-89.080308861
87.,-253.82064128,4.4059049863
88.,-43.4513388305,-15.9017720195
89.,2.83598481877,9.11566548891
90.,-18.7377568383,-9.3182358331
91.,-241.210637354,63.3538751479
92.,403.216270126,-56.8209815475
93.,122.706985998,8.10281376792
94.,-235.538667716,-17.1171940847
95.,-98.8036853825,7.03931946088
96.,-42.5904148676,-7.84960083767
97.,74.697814423,16.2562701219
98.,4.86168826075,-23.0423766525
99.,-37.4248710906,17.3197644289
100.,36.5133045417,-14.8382777125
101.,-62.0371679106,17.7755477034
102.,-45.5783274445,-11.0907263448
103.,-15.1421332288,-8.40666928421
104.,27.7014945691,18.9403271825
105.,35.7030231649,1.11413689309
106.,-28.0053500854,-21.3711713129
107.,-11.293296689,13.6734982334
108.,-22.3840230339,-17.2184792568
109.,-31.0439052483,16.1043423637
110.,-11.6477947914,-2.58277188852
