"Elapsed_Time","Cases","Deaths"
1.,0,0
2.,0,0
3.,0,0
4.,0,0
5.,0,0
6.,0,0
7.,0,0
8.,0,0
9.,0,0
10.,0,0
11.,0,0
12.,0,0
13.,0,0
14.,0,0
15.,0,0
16.,0,0
17.,0,0
18.,0,0
19.,0,0
20.,0,0
21.,0,0
22.,0,0
23.,0,0
24.,0,0
25.,0,0
26.,0,0
27.,0,0
28.,0,0
29.,0,0
30.,0,0
31.,0,0
32.,0,0
33.,0,0
34.,0,0
35.,0,0
36.,0,0
37.,0,0
38.,0,0
39.,0,0
40.,0,0
41.,0,0
42.,0.223601870609,0
43.,-0.223601870609,0
44.,0.223601870609,0
45.,-0.111800935304,0
46.,-0.111800935304,0
47.,1.11800935304,0.111800935304
48.,-0.223601870609,-0.111800935304
49.,-0.223601870609,0
50.,-0.670805611826,0
51.,4.47203741217,0
52.,-1.22981028835,0.111800935304
53.,5.70184770052,-0.111800935304
54.,1.00620841774,0.111800935304
55.,-9.95028324208,-0.111800935304
56.,53.1054442695,0.670805611826
57.,-36.5589058445,-0.447203741217
58.,32.3104703029,0.335402805913
59.,16.7701402956,-0.111800935304
60.,38.3477208094,0.335402805913
61.,-11.0682925951,1.11800935304
62.,-11.6272972716,0.111800935304
63.,195.316233977,0.111800935304
64.,-58.6954910347,0.894407482434
65.,39.1303273565,0.559004676521
66.,-4.13663460626,-1.22981028835
67.,110.459324081,1.78881496487
68.,-133.043113012,3.57762992974
69.,167.589602021,2.12421777078
70.,-25.0434095082,10.5092879186
71.,108.446907245,-8.16146827721
72.,-8.49687108312,10.1738851127
73.,-94.807193138,-14.4223206543
74.,22.8073908021,1.67701402956
75.,-28.9564422438,15.9875337485
76.,-34.0992852678,4.80744021808
77.,63.6147321881,-7.49066266539
78.,-3.24222712382,2.01241683548
79.,0.223601870609,3.13042618852
80.,15.2049272014,-9.39127856556
81.,-107.887902569,-8.27326921252
82.,168.372208568,30.0744515968
83.,-227.403102409,-1.22981028835
84.,232.657746368,1.22981028835
85.,-127.117663441,-4.47203741217
86.,-22.0247842549,-10.285686048
87.,103.751267962,6.93165798886
88.,-51.42843024,-17.6645477781
89.,27.2794282142,13.7515150424
90.,-15.428529072,15.6521309426
91.,65.2917462177,-13.5279131718
92.,-216.89381449,-2.12421777078
93.,126.446857829,-2.90682431791
94.,26.6086226024,-23.142793608
95.,-155.403300073,9.16767669495
96.,57.9128844876,32.6458731088
97.,-17.7763487134,-7.71426453599
98.,-24.8198076375,14.3105197189
99.,28.0620347614,-16.4347374897
100.,-1.22981028835,-11.8508991423
101.,55.9004676521,-8.38507014782
102.,-167.925004827,-10.0620841774
103.,89.3289473081,32.9812759148
104.,-114.819560557,-3.24222712382
105.,89.8879519846,-5.2546439593
106.,-28.1738356967,-11.7390982069
107.,-32.6458731088,0.335402805913
108.,-22.3601870609,-1.78881496487
109.,10.6210888539,-6.26085237704
110.,-82.8444930605,11.9627000776
