"Elapsed_Time","Cases","Deaths"
1.,0.0246322399925,0.000907503578671
2.,0.0265768905182,0.00103714694705
3.,0.0247618833609,-0.000259286736763
4.,0.0162054210477,0.00155572042058
5.,0.238803084559,0.00298179747278
6.,-0.267454268971,-0.00609323831393
7.,0.191872185205,0.00466716126173
8.,-0.0486162631431,0.000518573473526
9.,0.0541909279835,0.000518573473526
10.,0.34199920579,0.00738967199775
11.,-0.214559774671,-0.00505609136688
12.,0.118882968806,0.000259286736763
13.,-0.0347444227262,0.000777860210289
14.,-0.072729929662,-0.000259286736763
15.,0.0508202004056,0.00194465052572
16.,-0.109548646282,0.000259286736763
17.,0.0390226538828,0.00168536378896
18.,-0.0541909279835,0.000907503578671
19.,-0.0741560067142,-0.000907503578671
20.,-0.210151900146,-0.0123161199962
21.,1.90938752952,0.0321515553586
22.,-1.11882226913,-0.0130939802065
23.,-0.566800806564,-0.00116679031543
24.,0.00635252505069,-0.00505609136688
25.,-0.020742938941,-0.000777860210289
26.,-0.0202243654675,0.00531537810364
27.,-0.178259631525,-0.00311144084116
28.,0.00713038526098,0.00129643368382
29.,0.00881574904994,-0.0156868475742
30.,0.146497006271,0.0263176037814
31.,-0.177611414683,-0.0254101002028
32.,0.0281326109388,0.0193168618888
33.,0.0313736951483,-0.0105011128389
34.,0.0177611414683,-0.00220393726249
35.,0.0488755498798,-0.00233358063087
36.,0.000907503578671,0.00181500715734
37.,0.0680627684003,0.0014260770522
38.,0.0605434530342,-0.00181500715734
39.,-0.0545798580886,0.00440787452497
40.,0.0773970909238,-0.00181500715734
41.,-0.0329294155689,0.00246322399925
42.,0.0624881035599,0
43.,0.147793439955,0.00233358063087
44.,0.0175018547315,-0.00181500715734
45.,-0.00816753220804,0.0189279317837
46.,-0.0269658206234,-0.00751931536613
47.,0.163998861003,0.0114086164176
48.,0.290660431911,0.0102418261021
49.,-0.621639951389,-0.0321515553586
50.,1.86323449038,0.0750635102929
51.,-0.771248398502,-0.0348740660946
52.,0.0584691591401,0.0267065338866
53.,0.353796752313,0.0084268189448
54.,0.198872927097,0.0120568332595
55.,0.279122172125,0.00635252505069
56.,1.30032298487,0.0396708707247
57.,0.215207991513,0.0386337237777
58.,0.375836124938,0.0313736951483
59.,-0.12017940249,-0.00194465052572
60.,1.41363128883,0.0267065338866
61.,-0.344203143053,0.0327997722005
62.,1.28982187203,0.0580802290349
63.,1.60355882351,0.0289104711491
64.,0.220782656354,0.0569134387195
65.,0.481625113537,0.0292994012542
66.,-1.03766552053,-0.0234654496771
67.,0.367798236098,0.0497830534585
68.,1.66902872454,0.112530443755
69.,-0.000518573473526,0.0229468762035
70.,0.704482063785,0.190835038258
71.,0.286252557386,-0.0479680463012
72.,2.42796100305,0.00194465052572
73.,-3.47159011852,-0.136255180169
74.,-0.230376265614,0.0548391448254
75.,1.05205593442,0.273417863917
76.,0.513387738791,-0.107215065652
77.,-0.0987882467067,0.0834903292377
78.,1.57166655489,-0.00609323831393
79.,-2.14870918756,-0.141570558273
80.,-0.600119152238,-0.0506905570372
81.,-0.586765885295,-0.025150813466
82.,-1.52564315911,0.143774495535
83.,2.7213439457,0.219226935933
84.,2.16880390965,0.185519660154
85.,-1.17301319712,0.0513387738791
86.,-1.29332224297,-0.561615071829
87.,0.784601665445,-0.0199650787308
88.,-1.65165651318,-0.0767488740819
89.,2.32126451087,0.266546765392
90.,-3.42439993243,-0.123809416804
91.,2.99463216624,0.231802342666
92.,2.12096550672,-0.198354353624
93.,-2.04823557706,-0.0796010281863
94.,-1.46522934945,-0.257860659711
95.,-0.575616555614,0.119920115753
96.,0.563300435618,0.176703911104
97.,0.370002173361,0.583265514348
98.,-1.88345885585,-0.613861349287
99.,3.10768118347,-0.0632659637702
100.,-0.436249934604,-0.0134829103117
101.,-0.541909279835,-0.193946479099
102.,-0.396708707247,0.0525055641945
103.,0.429119549343,0.211966907304
104.,1.68717879612,0.11538259786
105.,-0.294679376331,-0.110974723335
106.,0.255267792343,-0.0525055641945
107.,-0.82984720101,-0.119012612174
108.,-1.07020600599,-0.131588018907
109.,-0.244377749399,0.0289104711491
110.,1.12089656303,0.260972100552
111.,0.0793417414495,-0.051986990721
112.,1.30706444002,-0.00155572042058
113.,0.653272933275,0.0035003709463
114.,-1.09717182661,-0.146885936376
115.,-1.57763014983,-0.0921764349193
116.,1.13710198407,-0.0140014837852
117.,0.936802979925,0.195502199519
118.,0.444806396917,0.00337072757792
119.,0.903873564356,-0.00272251073601
120.,0.316459462219,0.0553577182989
